0.003165,0.2386
0.011344,0.2424
0.019523,0.246
0.027702,0.2512
0.035882,0.253
0.044061,0.2636
0.05224,0.275
0.060419,0.296
0.068598,0.2984
0.076778,0.3126
0.084957,0.3512
0.093136,0.3724
0.101315,0.35
0.109494,0.3804
0.117674,0.4264
0.125853,0.4256
0.134032,0.4288
0.142211,0.458
0.15039,0.4678
0.15857,0.475
0.166749,0.4066
